name,TotalExposedSasa,TotalBSA,InterfaceHydrophobicSasa,InterfacePolarSasa,InteractionScore,FaAtrInteraction,FaRepInteraction,FaSolInteraction,FaElecInteraction,HBondBbScInteraction,HBondScInteraction,GenBonded,HBInterface,InterfaceUnsat,SideFlexAlpha,SideFlexBeta,SideFlexOther,BackFlexAlpha,BackFlexBeta,BackFlexOther,PiPi,TStacking,CationPi,SaltBridge,TotalElec,TotalHBond,TotalHphobics,6.6,6.7,6.8,6.9,6.15,6.16,6.17,6.35,6.53,7.6,7.7,7.8,7.9,7.15,7.16,7.17,7.35,7.53,8.6,8.7,8.8,8.9,8.15,8.16,8.17,8.35,8.53,16.6,16.7,16.8,16.9,16.15,16.16,16.17,16.35,16.53,FCsp3,NumHAcceptors,NumHDonors,MolLogP,TPSA,Class,PDB_code
actives_best/mini_4i5p_model0_chainA_1D1_resi401__chainA_altB.pdb,-0.19208738,752,0.800607433,0.199392567,-34.16309657,-32.50077515,7.840288262,-0.348177481,-1.798529854,-2.218138486,0,5.574250827,1,4,0,296,36,0,33,23,0,0,0,0,17045.17426,1,31,3020,871,868,37,874,257,254,10,194,59,53,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,4,1,2.9757,65.12,1,4I5P_1D1
actives_best/mini_4i6q_model0_chainA_1DT_resi1202__chainA.pdb,-0.210805323,683.3,0.750001391,0.249998609,-35.05496436,-33.08478611,8.38835632,4.07497186,-5.86185997,-4.218106584,0,9.630600267,2,1,1,245,60,0,47,18,0,0,0,0,-144895.3106,2,23,3179,888,913,42,762,204,217,11,376,101,110,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277777778,4,2,3.2785,79.9,1,4I6Q_1DT
actives_best/mini_4ibm_model0_chainB_IR1_resi1301__chainB_altA.pdb,-0.175860783,695.7,0.793424008,0.206575992,-32.55955864,-35.06859712,7.92729135,1.480051796,-2.35944883,0,0,3.973993742,0,6,0,191,82,0,44,22,0,0,0,0,85890.25957,2,29,3163,852,989,83,1113,294,331,27,217,50,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3.6958,84.87,1,4IBM_IR1
actives_best/mini_4idt_model0_chainA_T28_resi701__chainA_altB.pdb,-0.200399355,664.7,0.726246626,0.273753374,-34.08440992,-36.13971767,11.96914508,4.57366354,-4.251268017,-3.612416142,0,12.20473332,2,2,13,243,57,0,55,16,0,0,0,0,-125613.5703,2,32,2782,842,812,42,740,220,212,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,60,61,3,0,0,0,0,0.2,3,2,3.4583,67.59,1,4IDT_T28
actives_best/mini_4ig3_model0_chainA_J94_resi609__chainA_altA.pdb,-0.040144649,590,0.766108705,0.233891295,-12.35229878,-23.03946851,5.036222554,11.03686297,-1.300156205,0,0,11.81659753,0,2,117,0,92,17,0,15,0,0,0,1,33856.82758,0,21,2072,476,591,10,68,18,25,0,635,145,186,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.380952381,6,0,2.7293,63.22,1,4IG3_J94
actives_best/mini_4ihp_model0_chainA_1FB_resi601__chainA_altA.pdb,-0.205219304,724.5,0.748207655,0.251792345,-37.73605878,-36.44870593,9.340218767,0.718893627,-3.566968453,-2.344003252,0,23.74032114,1,6,0,320,32,0,66,13,0,0,0,0,-48628.38266,1,28,2862,746,804,37,902,259,274,11,207,53,55,3,0,0,0,0,0,0,0,0,0,0,0,0,231,49,49,3,0,0,0,0,0,0,0,0,0.266666667,6,1,3.6092,78.85,1,4IHP_1FB
actives_best/mini_4itj_model0_chainB_1HX_resi301__chainB_altB.pdb,-0.183975974,706,0.790427876,0.209572124,-35.2221451,-35.39854216,7.228034933,1.687511178,-3.521626385,-1.205305503,0,4.882628571,1,1,114,73,162,4,13,38,0,0,0,0,-135137.7497,1,30,3190,796,815,64,638,159,166,14,219,56,56,4,200,54,51,4,0,0,0,0,0,0,0,0,230,55,60,4,0,0,0,0,0,0,0,0,0.2,3,1,3.18028,57.82,1,4ITJ_1HX
actives_best/mini_4iu7_model0_chainB_1GM_resi601__chainB_altB.pdb,-0.183304744,652.5,0.917875448,0.082124552,-44.40561012,-33.96838778,9.442791497,-8.163956726,-5.074701943,0,-1.781502426,3.762398349,2,3,360,38,0,36,0,0,0,0,0,0,-124074.1206,2,24,3629,819,795,113,453,101,97,14,455,100,97,10,620,144,140,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1875,4,2,4.1532,58.28,1,4IU7_1GM
actives_best/mini_4iv4_model0_chainB_1GS_resi601__chainB_altB.pdb,-0.177652843,726.7,0.902660736,0.097339264,-46.45584938,-35.79195231,12.69970735,-9.984359496,-4.7330032,0,-1.897843819,4.975856034,2,3,405,0,41,35,0,0,0,0,0,0,-58123.8268,2,33,4056,903,911,124,451,102,96,15,454,100,105,11,636,137,141,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277777778,4,2,4.7893,58.28,1,4IV4_1GS
actives_best/mini_4iva_model0_chainA_1J5_resi1201__chainA_altC.pdb,-0.213477878,738.1,0.659256327,0.340743673,-31.99424648,-28.9202061,5.883610686,3.839826016,-5.305567288,-4.158943807,0,3.03416114,2,3,1,230,42,0,36,15,0,0,0,0,-102517.8146,2,23,2886,778,828,38,852,218,232,11,145,40,42,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.470588235,5,2,3.22078,90.52,1,4IVA_1J5
actives_best/mini_4ivc_model0_chainB_1J6_resi1201__chainB.pdb,-0.230729255,783.2,0.648212923,0.351787077,-31.72593803,-33.25274071,7.261540408,7.787850137,-5.441622695,-3.32860338,0,3.591896176,2,3,0,251,49,0,64,8,0,0,0,0,24599.25406,2,24,3211,872,923,25,893,239,262,7,156,41,43,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,5,2,3.61088,90.52,1,4IVC_1J6
actives_best/mini_4ivd_model0_chainA_15T_resi1201__chainA.pdb,-0.233006462,806.7,0.663016745,0.336983255,-33.74286485,-36.38505428,8.193922544,9.386979415,-6.586294503,-4.228933308,0,4.137091447,2,3,0,266,89,0,51,13,0,0,0,0,16451.36018,2,27,3462,931,990,29,875,230,256,7,156,44,43,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.526315789,5,2,4.00098,90.52,1,4IVD_15T
actives_best/mini_4iw6_model0_chainB_1GU_resi601__chainB_altA.pdb,-0.169357083,721.5,0.899331533,0.100668467,-49.00990238,-40.06550723,15.79315811,-10.58553264,-4.880873088,0,-1.786917348,1.979536153,2,0,444,39,9,34,1,0,0,0,0,0,22434.10229,2,32,4066,914,907,125,458,101,100,14,458,105,104,12,612,132,142,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,4,2,4.7094,58.28,1,4IW6_1GU
actives_best/mini_4ixe_model0_chainD_IXE_resi301__chainD.pdb,-0.156593616,638.1,0.770790343,0.229209657,-23.73532233,-25.32361387,5.640547118,4.321059287,-2.719056768,0,-2.20937197,35.76478775,2,4,88,78,74,0,31,2,0,0,0,0,-72820.88651,3,19,2643,629,668,15,1287,264,300,9,0,0,0,0,419,99,111,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071428571,6,2,2.3744,93.95,1,4IXE_IXE
actives_best/mini_4ixf_model0_chainX_IXF_resi302__chainX_altA.pdb,-0.182985466,762.5,0.786113182,0.213886818,-26.02700859,-30.50694904,6.683353879,5.017516774,-2.227264628,0,-1.606338799,38.16692876,1,5,139,86,117,0,35,4,0,0,0,0,32117.4267,3,27,3159,783,797,18,1342,277,307,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235294118,6,2,3.0805,93.95,1,4IXF_IXF
actives_best/mini_4j02_model0_chainA_1JE_resi601__chainA.pdb,-0.073904043,583.3,0.812749246,0.187250754,-28.30382973,-27.60380041,7.621329266,-0.669553678,-1.199717311,-2.016106053,0,3.237351305,1,2,214,0,106,10,0,19,0,0,0,0,-55810.69398,1,23,2520,760,609,20,155,46,42,1,428,131,111,4,0,0,0,0,0,0,0,0,0,0,0,0,280,85,63,2,0,0,0,0,0,0,0,0,0.4375,3,2,4.5175,62.32,1,4J02_1JE
actives_best/mini_4j17_model0_chainA_1HQ_resi504__chainA_altA.pdb,-0.157460877,753.7,0.593789726,0.406210274,-22.04344898,-28.42945799,5.431046653,8.95315927,-3.718462402,0,0,24.77132746,0,6,0,150,80,0,10,50,0,0,0,0,160546.1724,1,23,3101,843,916,7,874,226,262,3,323,89,103,0,558,143,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222222222,6,2,2.54008,113.39,1,4J17_1HQ
actives_best/mini_4j1p_model0_chainA_1K0_resi501__chainA_altA.pdb,-0.090257367,718.95,0.781481809,0.218518191,-33.27735175,-27.57147201,7.38350302,-3.02486379,-3.471149189,0,-3.288303187,17.30328044,2,0,50,0,269,0,0,20,0,0,0,0,12529.91303,2,29,2658,640,701,43,301,76,79,4,691,170,177,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,6,2,2.59524,93.67,1,4J1P_1K0
actives_best/mini_4j3l_model0_chainA_AJ5_resi1204__chainA_altB.pdb,-0.11135602,763.3,0.682807546,0.317192454,-36.82155062,-35.35055646,9.507419085,6.925715791,-7.441774355,-4.22389313,-1.291505571,6.322212202,3,9,135,69,118,2,22,40,0,0,0,0,-44431.39534,3,52,3447,860,874,30,341,87,84,2,436,110,105,3,0,0,0,0,0,0,0,0,0,0,0,0,171,44,44,0,0,0,0,0,0,0,0,0,0.2,3,2,3.53312,71.19,1,4J3L_AJ5
actives_best/mini_4j5b_model0_chainA_6B4_resi301__chainA_altB.pdb,-0.099811262,793.23,0.537298594,0.462701406,-35.51883264,-35.08896258,7.022708331,11.18645061,-8.807668545,-3.001590024,-2.552883165,12.12407091,6,1,0,189,145,0,10,46,0,0,0,0,-107136.0539,6,25,2888,961,869,46,553,191,182,9,304,95,88,5,0,0,0,0,0,0,0,0,142,41,37,3,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,4,3,3.1536,87.46,1,4J5B_6B4
actives_best/mini_4j5e_model0_chainX_7B7_resi301__chainX_altB.pdb,-0.137395699,813.54,0.493298088,0.506701912,-32.66765652,-35.94930294,6.303362216,11.9292127,-7.368026277,-1.75178197,-2.243836661,15.22823517,4,4,0,213,153,0,9,49,0,0,0,0,-264320.6503,4,30,2975,974,888,48,559,197,170,8,444,145,130,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,4,3,2.4403,96.69,1,4J5E_7B7
actives_best/mini_4jmo_model0_chainA_JAF_resi301__chainA_altA.pdb,-0.131305969,623.2,0.858001914,0.141998086,-29.78710274,-27.28626315,7.985177887,0.17043948,-3.520049811,-3.455937704,0,3.358702958,2,1,153,0,168,11,0,26,0,0,0,0,-82715.1363,2,25,2398,548,553,37,159,40,33,2,688,151,145,10,0,0,0,0,0,0,0,0,170,42,38,3,0,0,0,0,0,0,0,0,0,0,0,0,0.2,4,2,2.81844,75.63,1,4JMO_JAF
actives_best/mini_4jnm_model0_chainA_1LJ_resi601__chainA_altB.pdb,-0.199128855,827.9,0.73301721,0.26698279,-25.22868117,-31.33099033,8.13994842,5.962499653,-0.518131808,0,0,21.24573862,0,9,0,269,157,0,0,3,0,0,1,0,7649.993365,0,42,3312,948,977,0,640,195,201,0,580,153,158,0,0,0,0,0,0,0,0,0,202,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052631579,5,3,2.8183,114.18,1,4JNM_1LJ
actives_best/mini_4joo_model0_chainA_1M4_resi503__chainA.pdb,-0.140017782,627.7,0.592759489,0.407240511,-20.18170995,-19.81445863,4.925965076,3.137095755,-4.084984897,0,-3.512299749,16.45782359,2,3,0,143,85,0,0,21,0,0,0,0,-194152.2056,2,15,2552,686,747,2,557,147,172,3,332,89,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,47,50,0,0,0,0,0,0.428571429,4,1,1.9922,67.92,1,4JOO_1M4
actives_best/mini_4jp9_model0_chainA_1M5_resi503__chainA.pdb,-0.162448885,776.3,0.447361301,0.552638699,-25.14485554,-27.51354181,7.669226047,6.201254389,-4.774121778,0,-3.443601879,16.63654113,2,1,0,150,131,0,0,65,0,0,0,0,-149072.9525,2,27,3534,958,1043,6,540,142,161,3,324,91,108,0,0,0,0,0,0,0,0,0,0,0,0,0,190,52,58,1,0,0,0,0,0,0,0,0,0.3,4,1,3.5501,67.92,1,4JP9_1M5
actives_best/mini_4jpc_model0_chainA_1M6_resi502__chainA.pdb,-0.168200931,806,0.570060345,0.429939655,-24.34631481,-28.06539836,6.396282867,8.011038267,-4.792146353,0,-3.502259735,15.89622899,2,4,0,156,110,0,0,52,0,0,0,0,-132677.3171,2,23,3765,1014,1101,6,741,192,223,4,334,88,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285714286,5,1,2.76838,91.71,1,4JPC_1M6
actives_best/mini_4jpe_model0_chainA_1M7_resi502__chainA.pdb,-0.150300896,719.9,0.561430621,0.438569379,-24.43870577,-26.06498632,7.496590251,5.14864936,-3.914310066,0,-3.325957893,15.31084378,2,2,0,158,109,0,0,58,0,0,0,0,-221038.3084,2,23,3355,907,1009,6,874,232,267,5,142,39,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.368421053,5,1,2.098,84.47,1,4JPE_1M7
actives_best/mini_4jr5_model0_chainB_1LS_resi601__chainB.pdb,-0.182539453,847.8,0.707190504,0.292809496,-27.41455189,-30.82210239,7.152612706,4.652030447,-2.323288141,0,0,3.407222065,0,4,0,223,167,0,2,3,0,0,0,0,55390.51028,1,27,3007,864,908,0,664,197,195,0,401,103,104,0,0,0,0,0,0,0,0,0,378,108,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,4,2,2.7428,74.33,1,4JR5_1LS
actives_best/mini_4jt8_model0_chainA_1NR_resi402__chainA.pdb,-0.159341871,836.9,0.69573404,0.30426596,-41.68613795,-43.14590599,9.470898304,8.243749912,-7.529966258,-3.017523143,-0.759060624,5.672767197,4,6,2,0,443,0,0,60,0,0,0,0,-197436.9339,4,48,3445,753,848,0,902,204,229,0,386,91,98,0,0,0,0,0,0,0,0,0,203,46,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0.578947368,6,2,2.559,101.21,1,4JT8_1NR
actives_best/mini_4jxs_model0_chainB_18U_resi401__chainB_altB.pdb,-0.111319428,598,0.514067263,0.485932737,-19.68894612,-23.99840015,2.664198424,17.89953771,-9.335013537,-3.891857848,-3.481750867,24.38610375,6,2,46,43,117,5,36,11,0,0,0,0,-184835.9239,6,10,1800,602,644,0,162,52,57,0,918,277,317,0,0,0,0,0,0,0,0,0,318,99,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076923077,7,3,1.623,120.77,1,4JXS_18U
actives_best/mini_4jxv_model0_chainB_1MU_altB_resi401__chainB.pdb,-0.096715491,614.5,0.526053817,0.473946183,-20.86117522,-24.41351075,3.680069673,13.59685018,-7.757766289,-1.835123126,-4.019233847,24.93314725,4,6,49,44,149,4,32,3,0,0,0,0,-108510.8441,6,17,1968,632,687,0,161,51,56,0,890,268,306,0,0,0,0,0,0,0,0,0,316,95,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,7,3,1.6655,120.77,1,4JXV_1MU
actives_best/mini_4jxw_model0_chainB_1MW_resi401__chainB.pdb,-0.038753913,604.4,0.509149493,0.490850507,-16.17051786,-24.50881979,3.557795982,17.75901241,-7.625927199,-2.200525912,-3.123323094,21.68592033,4,2,52,40,148,5,34,2,0,0,0,0,-173055.2887,5,9,1973,625,688,0,164,53,60,0,862,250,283,0,0,0,0,0,0,0,0,0,321,101,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,7,3,2.0556,120.77,1,4JXW_1MW
actives_best/mini_4k0y_model0_chainA_1OA_resi401__chainA_altA.pdb,-0.217753968,787,0.809164381,0.190835619,-31.52923882,-29.88609364,7.581422727,-2.366602346,-1.204902364,0,0,3.076738612,0,10,0,316,41,0,15,5,0,0,0,0,-3827.453234,0,30,3286,814,943,0,956,242,271,0,419,98,113,0,139,34,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277777778,6,3,2.2933,91.55,1,4K0Y_1OA
actives_best/mini_4k18_model0_chainA_1OB_resi402__chainA.pdb,-0.192186499,758.3,0.788102916,0.211897084,-32.19310831,-34.34241979,9.556794222,1.846587919,-3.559612521,0,0,3.093891667,0,6,0,315,70,0,18,8,0,0,0,0,-215720.3406,2,35,3786,931,1092,0,937,233,271,0,367,93,106,0,177,42,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047619048,6,2,3.28878,103.31,1,4K18_1OB
actives_best/mini_4kba_model0_chainB_1QM_resi401__chainB.pdb,-0.188670688,730.4,0.806797056,0.193202944,-37.55843176,-34.9726802,8.274766464,-1.735285835,-1.504006538,-2.126623868,0,8.801878508,1,4,7,291,45,0,42,16,0,0,0,0,-78414.96043,1,35,3524,811,1001,38,713,170,213,8,176,43,51,1,231,50,58,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222222222,5,1,2.7702,51.97,1,4KBA_1QM
actives_best/mini_4kbk_model0_chainA_1QG_resi401__chainA.pdb,-0.170115401,752.1,0.836148653,0.163851347,-39.02244117,-36.07780843,9.528351558,-2.109487383,-2.572917272,-2.280990559,0,1.443196133,1,4,7,335,46,0,43,4,0,0,0,0,-4472.850114,1,35,3535,817,994,39,696,165,202,7,132,31,39,2,226,51,58,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263157895,5,1,2.9491,51.97,1,4KBK_1QG
actives_best/mini_4ken_model0_chainB_1S7_resi403__chainB_altB.pdb,-0.089278746,625.2,0.526573846,0.473426154,-18.42681859,-22.87733528,3.523000202,7.37576293,-2.841331082,0,-2.305950333,5.648174435,2,9,66,23,142,4,19,8,0,0,0,0,80509.10935,2,11,1935,651,684,0,266,87,96,0,653,197,216,0,0,0,0,0,0,0,0,0,287,86,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,8,2,1.1031,105.06,1,4KEN_1S7
actives_best/mini_4kfn_model0_chainB_1QR_resi601__chainB.pdb,-0.195133902,864,0.714120619,0.285879381,-30.82989807,-32.61995349,8.757131695,6.978474957,-6.113341621,0,-3.141070921,4.85333291,2,7,0,163,225,0,7,12,0,0,0,0,-39408.55104,2,42,3340,973,1031,0,640,192,196,0,586,155,160,0,0,0,0,0,0,0,0,0,195,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,4,2,2.6675,95.16,1,4KFN_1QR
actives_best/mini_4kiu_model0_chainF_KIU_resi201__chainF.pdb,-0.208108924,722.07,0.627520194,0.372479806,-27.83563512,-32.54588758,4.157381486,16.41569668,-7.93862288,-2.625474326,-3.557870225,3.940812715,5,5,0,27,277,0,0,49,0,0,0,2,-21821.90988,6,31,2381,795,688,0,141,51,44,0,1176,387,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066666667,6,3,2.4616,124.14,1,4KIU_KIU
actives_best/mini_4knn_model0_chainB_E1F_altB_resi302__chainB_altB.pdb,-0.117925212,597.2,0.840641632,0.159358368,-25.70964205,-27.9337395,8.137389908,6.807969631,-5.574803097,-0.961205608,-3.260844365,12.49963448,3,5,53,116,145,0,0,6,0,0,0,1,-43595.23262,3,21,2229,635,557,0,542,141,124,0,663,174,173,0,0,0,0,0,0,0,0,0,392,106,98,0,224,63,61,0,0,0,0,0,0,0,0,0,0.083333333,6,1,1.7524,103.01,1,4KNN_E1F
actives_best/mini_4ko0_model0_chainA_JLJ_resi601__chainA_altB.pdb,-0.185103538,758.3,0.883881726,0.116118274,-43.28872734,-39.82123495,7.923988282,2.590213202,-5.389447616,-4.050780236,0,6.394808165,2,1,0,399,8,0,52,8,0,0,1,0,-78102.59368,2,38,3436,791,805,6,754,172,179,0,401,92,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235294118,6,1,3.44548,80.06,1,4KO0_JLJ
actives_best/mini_4kpx_model0_chainA_1SE_resi511__chainA_altA.pdb,-0.107687959,700.9,0.654530164,0.345469836,-25.64291371,-35.66105732,6.534557011,14.79419818,-4.649654666,0,-1.342826536,1.738365024,1,7,11,125,175,0,24,30,0,0,0,0,240414.3476,4,35,3165,783,922,27,674,167,198,7,862,226,248,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3.0914,131.63,1,4KPX_1SE
actives_best/mini_4krs_model0_chainA_1SX_resi1406__chainA.pdb,-0.17796962,718.5,0.809162636,0.190837364,-29.0318385,-33.99861591,7.315053909,6.075059749,-2.999055584,-1.569689956,0,8.302930496,1,5,113,71,135,2,22,4,0,0,0,0,-21843.29954,4,28,2575,636,673,18,869,208,215,11,187,45,53,2,0,0,0,0,0,0,0,0,210,50,57,3,0,0,0,0,0,0,0,0,0,0,0,0,0.4,5,1,2.9336,59.81,1,4KRS_1SX
actives_best/mini_4kwi_model0_chainB_1TJ_resi302__chainB.pdb,-0.20895912,651.8,0.779721357,0.220278643,-33.87234524,-33.22695162,8.630599954,-0.775239303,-0.908477487,0,-1.389891884,3.495543676,1,1,24,45,295,0,15,28,0,0,0,0,-246954.633,1,39,3135,812,1007,47,0,0,0,0,851,212,270,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105263158,5,2,2.36422,91.67,1,4KWI_1TJ
actives_best/mini_4ky2_model0_chainA_1W3_resi201__chainA_altC.pdb,-0.00985635,557.17,0.909630594,0.090369406,-21.43839825,-21.79654817,6.263124677,-0.620412632,-0.230258997,0,0,46.68200176,0,1,0,245,1,0,46,0,0,0,0,0,12258.85672,0,26,1800,450,497,2,0,0,0,0,361,85,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,4,2,4.29986,70.67,1,4KY2_1W3
actives_best/mini_4kzu_model0_chainA_A73_resi1201__chainA.pdb,-0.191924016,586.8,0.678870987,0.321129013,-28.28286185,-29.36586173,6.468067531,5.736853104,-3.066611667,-2.186092338,-1.418550595,0.218627598,2,7,104,24,110,3,10,24,0,0,0,0,-31284.46225,2,42,2651,667,664,21,0,0,0,0,380,95,90,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,33,35,0,0,0,0,0,0,2,0,4.2225,30.21,1,4KZU_A73
actives_best/mini_4l1t_model0_chainA_1WZ_resi201__chainA_altC.pdb,0.002060937,570.92,0.829284928,0.170715072,-18.1643469,-17.0180349,4.174479309,-1.593820274,-0.574980141,0,0,11.74440323,0,0,0,203,4,0,29,6,0,0,0,0,24471.745,0,16,1706,430,504,17,92,24,30,1,246,65,73,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210526316,4,2,3.94364,60.77,1,4L1T_1WZ
actives_best/mini_4l23_model0_chainA_X6K_resi1101__chainA.pdb,-0.185682115,774.6,0.738251529,0.261748471,-27.70391516,-30.21156556,7.818481055,-0.051067528,-0.734740779,0,-0.991259837,0.71609249,2,6,29,174,148,0,5,14,0,0,0,0,-42385.33307,3,30,3276,853,907,60,682,175,189,12,543,130,151,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210526316,7,1,2.9802,84.51,1,4L23_X6K
actives_best/mini_4l32_model0_chainB_1VF_resi1204__chainB.pdb,-0.168651726,742.4,0.753424398,0.246575602,-32.02793913,-34.29042342,7.373066954,6.657995667,-4.6290817,-1.837852542,-1.085511007,3.205319425,2,5,131,24,160,1,12,38,0,0,0,0,-15346.33681,2,44,3352,848,821,20,236,61,60,0,503,126,121,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238095238,4,0,2.8476,53.76,1,4L32_1VF
actives_best/mini_4l33_model0_chainA_F70_resi1204__chainA_altB.pdb,-0.131476186,657.2,0.683039375,0.316960625,-30.36133868,-34.21973208,7.739849263,9.209585472,-4.955401169,-2.353637245,-1.233694388,-0.768488724,2,10,104,31,157,2,12,29,0,0,0,0,-30576.18886,3,47,2945,746,719,20,93,22,22,0,633,161,150,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055555556,5,0,3.14038,80.3,1,4L33_F70
actives_best/mini_4l6s_model0_chainA_1WQ_resi1100__chainA_altB.pdb,-0.261176955,857,0.637107594,0.362892406,-35.61135433,-38.49850423,6.935149797,15.72544422,-7.513800447,-4.44546631,-1.244915524,8.505565401,3,8,192,81,55,14,36,16,0,0,0,1,-10820.61338,3,40,4220,1044,1159,18,410,103,108,2,408,92,108,4,0,0,0,0,0,0,0,0,0,0,0,0,163,47,51,0,0,0,0,0,0,0,0,0,0.285714286,3,1,4.3487,41.57,1,4L6S_1WQ
actives_best/mini_4l70_model0_chainA_1V9_resi601__chainA.pdb,-0.159447713,809.6,0.687351984,0.312648016,-35.82005984,-32.80021065,3.990242021,9.941966243,-7.121840854,-4.576917949,-1.247909366,5.275331007,3,2,222,107,21,22,24,0,0,0,0,0,-191510.4898,3,47,3678,912,1017,44,551,138,148,5,378,88,103,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,3,2,3.1232,74.85,1,4L70_1V9
actives_best/mini_4l7l_model0_chainA_1VA_resi601__chainA.pdb,-0.156201156,768.3,0.729768667,0.270231333,-29.92584342,-30.5277849,4.97054667,10.43609777,-6.245000009,-4.640028813,0,4.092227408,2,8,206,103,0,11,30,0,0,0,0,0,-85226.39449,2,41,3463,879,997,41,555,140,142,6,565,138,153,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,4,3,1.5755,95.08,1,4L7L_1VA
actives_best/mini_4l7p_model0_chainA_M95_resi601__chainA.pdb,-0.142143947,753.1,0.764200408,0.235799592,-31.76637002,-32.56911855,5.727231433,10.4850715,-6.521801229,-2.448066971,-1.307245778,3.188691947,2,4,204,121,0,16,24,0,0,0,0,0,-102287.3151,2,41,3277,840,934,37,535,132,144,6,553,134,149,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,4,3,1.6561,95.08,1,4L7P_M95
actives_best/mini_4l93_model0_chainB_S36_resi301__chainB.pdb,-0.159353041,678.8,0.766353881,0.233646119,-36.31896954,-34.41390181,8.57646801,1.465521553,-5.629742507,0,-1.735881938,8.356636965,1,9,172,152,93,26,12,1,0,0,0,0,78823.60977,2,33,3540,888,1125,30,179,49,61,2,643,155,184,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315789474,3,2,3.4197,60.77,1,4L93_S36
